GeneID	GSM4928875	GSM4928876	GSM4928877	GSM4928878	GSM4928879	GSM4928880	GSM4928881
100132501	6	1	23	7	6	2	2
107985183	0	0	9	1	0	0	2
105372131	0	0	6	0	0	0	1
101927273	0	0	0	0	0	0	0
107985164	1	0	50	3	0	0	7
642484	0	0	30	3	0	2	2
102724698	0	0	5	0	0	0	0
100505474	0	1	1	0	0	0	0
105372132	0	0	1	0	0	0	0
105372135	0	0	0	0	3	0	0
9352	1312	1233	951	1614	1748	1844	917
23335	599	576	219	481	660	404	341
107985140	4	1	4	0	3	3	2
105372136	0	0	0	0	0	0	0
100885779	0	0	0	0	0	0	0
284257	0	0	0	0	0	0	0
105372138	0	0	0	0	0	0	0
51046	0	0	0	2	0	0	0
9480	2	9	3	11	2	1	2
112267870	0	0	0	0	0	0	0
2235	525	629	658	568	623	686	252
4677	3424	3362	1991	3466	3548	2692	1953
100505549	80	74	54	78	99	58	45
5205	535	776	807	224	746	263	264
105372141	35	35	37	51	34	29	19
105372140	0	0	0	0	1	0	0
23327	346	552	569	206	479	193	453
105372143	2	2	0	1	3	0	0
107985182	0	0	0	0	0	0	0
406906	0	0	0	0	0	0	0
100616357	0	0	0	0	0	0	0
115701	1396	622	67	1291	1474	1299	386
105372145	0	0	0	0	0	0	0
106635543	0	0	0	1	0	0	0
102724745	0	0	0	0	3	2	0
101927322	16	8	6	6	17	8	9
10892	882	751	460	792	1272	744	748
105372146	1	0	1	0	1	0	0
105372147	0	0	0	0	0	0	0
55205	1823	2301	1129	1597	2887	1297	1364
112268211	0	0	0	4	1	0	0
390858	0	0	0	4	0	0	0
107987259	2	5	18	21	11	11	11
90701	2432	2571	781	1454	2569	2165	408
2922	0	0	0	3	0	0	0
30062	1	1	0	0	0	0	0
339302	2	0	0	0	0	0	2
3998	7333	8512	7891	8200	11292	4641	5540
107985156	0	0	18	0	0	0	0
147372	21	106	5	18	11	23	5
5366	44	40	271	77	49	47	19
105372151	0	0	0	0	0	0	0
105372152	0	0	0	0	0	0	0
105372155	0	0	0	0	0	0	0
4160	0	0	0	0	0	0	0
105372156	0	0	0	0	0	0	0
28316	25	11	2	16	71	21	7
105372157	3	1	0	0	6	0	2
100996669	68	110	1	16	29	115	36
220441	825	1177	53	495	841	1002	406
105372159	0	0	0	0	0	8	4
112268209	0	0	0	1	0	1	0
105372158	0	0	1	0	0	0	0
23556	750	704	597	711	946	554	370
57614	1222	1280	734	1129	1379	777	710
8792	219	206	151	518	266	131	155
54877	454	913	574	749	657	430	1004
23239	296	548	820	137	246	194	201
105372160	1	0	1	0	0	0	0
105372161	1	0	136	2	0	0	0
596	918	919	605	313	1555	528	227
2531	674	798	727	1208	1080	681	1257
9525	1941	1755	1389	2563	2420	1633	1512
5268	0	1	3	34	7	1	243
89777	1	2	10	2	1	1	0
5275	1	0	1	0	1	0	5
6318	0	1	8	7	2	0	1
6317	18	1	0	22	27	16	6
89778	72	11	0	0	710	12	11
8710	0	3	69	377	14	8	31
5055	1830	49	6561	4133	9151	6173	3073
5273	108	46	0	43	42	81	33
284293	0	2	5	4	2	0	1
105372165	14	10	16	17	23	11	9
5271	474	242	213	890	780	783	585
221241	0	0	0	0	0	0	1
284294	0	0	0	0	0	0	0
400654	0	0	0	0	0	0	0
105372166	0	0	0	0	0	0	0
105372167	0	0	0	0	0	0	0
107985178	0	0	0	0	0	0	0
101927404	0	0	0	0	0	0	0
105372168	0	0	0	0	0	0	0
107985128	0	1	0	0	1	0	0
105372169	0	0	0	0	0	0	0
1005	1	0	7	0	8	1	0
105372170	0	0	0	0	0	0	0
28513	0	1	5	0	0	0	0
100847002	0	0	0	0	0	0	0
92126	893	1009	402	902	792	598	414
643542	9	12	4	10	4	1	7
105372174	0	0	0	0	0	0	0
105372173	0	0	0	0	1	0	0
105372172	0	0	0	0	0	0	0
101927430	0	0	0	0	0	0	0
105372175	0	0	1	0	0	0	0
54495	2741	1848	874	4335	8656	3692	2016
79839	100	94	138	130	93	87	34
107985134	8	10	6	6	5	2	3
107985135	0	0	0	0	1	0	0
107985136	1	0	0	0	1	0	0
220164	526	419	139	102	237	142	47
105372179	0	0	0	2	0	0	0
105372178	2	5	3	1	4	1	1
107985138	9	2	0	0	1	0	0
10666	444	199	27	215	215	171	71
25914	177	205	257	122	124	159	106
105372180	0	0	4	0	5	0	5
107985158	0	0	0	3	0	0	0
9306	838	738	629	924	772	541	716
101927481	8	6	4	8	6	5	5
102724895	4	2	6	6	2	7	8
101060542	1	0	0	0	0	3	0
112268215	0	0	0	0	0	0	0
105376872	0	0	0	0	0	0	1
220158	0	0	0	0	0	0	0
107985166	0	0	0	0	0	0	0
105372185	0	0	0	0	0	0	1
105372188	0	0	0	0	0	0	0
105372187	0	0	0	0	0	0	0
107985179	0	0	0	0	0	0	0
100505776	11472	9918	3	549	7345	1878	10
105372186	0	0	0	0	0	0	0
102724913	0	0	0	0	0	0	0
105376873	0	0	0	0	0	0	0
102725148	0	0	0	0	0	0	0
105372189	0	0	0	0	0	0	0
147381	1	6	5	0	0	4	0
81832	0	2	0	0	0	5	1
100847083	0	0	0	0	0	0	0
100505797	0	0	0	0	0	0	0
400655	0	0	339	113	5	0	90
100505817	2	0	0	0	0	1	0
105372190	0	6	0	2	0	2	1
105372191	0	0	0	0	0	0	0
201456	39	37	3	16	22	13	5
29090	455	391	361	517	426	321	236
1528	738	953	452	636	657	556	433
644041	0	0	0	0	0	0	0
101927606	0	0	0	0	0	0	0
125704	2	4	1	0	1	1	1
55748	4756	7799	2647	2753	7401	4131	2889
84735	26	36	2	1	10	1	0
55628	499	615	442	379	636	395	234
400657	127	106	99	117	137	115	31
107985130	0	0	0	0	0	0	0
105376874	4	1	1	1	1	0	0
284273	902	1102	634	615	949	819	450
10194	561	1103	659	252	597	419	200
105372200	2	0	1	1	0	0	1
284274	5	0	1	9	0	0	7
107985177	18	42	34	28	17	14	5
105372201	0	1	4	0	0	0	0
105372202	0	0	0	0	0	0	0
100505853	0	0	0	0	0	0	0
105372203	0	4	11	0	0	0	0
105372204	0	11	7	1	0	2	0
339298	0	1	1	0	0	0	0
105372206	0	0	1	0	0	0	0
105372207	0	0	2	0	0	0	0
105372208	0	0	26	0	0	1	0
105372210	1	0	43	0	0	0	0
105372209	0	0	39	0	1	1	0
105372211	5	1	2	3	4	6	0
9658	3175	4407	159	1795	6560	3903	2110
101927989	21	22	2	7	32	28	12
400658	19	12	3	20	31	34	20
284276	16	37	4	7	10	22	19
400660	33	34	5	5	24	17	4
101927651	10	14	0	2	9	15	2
107985151	0	2	0	2	5	0	0
105372212	18	26	0	13	12	20	3
400661	21	1	0	13	12	21	5
105372213	0	0	0	0	0	0	0
100131655	41	35	24	33	27	33	21
7776	418	553	392	331	501	174	221
105372214	0	1	0	0	1	2	0
4155	600	505	43	416	666	436	490
105372217	0	2	1	4	2	9	0
107987261	21	33	0	25	19	24	56
2587	0	1	1	0	0	0	0
107985171	1	3	0	0	0	0	0
107985172	0	1	0	0	0	0	0
107985129	0	0	0	0	0	0	0
101927715	0	0	0	0	1	0	0
105372218	0	0	0	1	0	0	0
105372219	0	0	0	0	0	0	0
105372220	0	0	0	0	0	0	0
105372221	0	0	0	0	0	0	0
105372224	0	0	0	0	0	0	0
645321	0	0	0	0	0	0	0
27164	0	2	3	0	0	0	0
105372225	0	0	0	0	0	0	0
374868	487	499	294	377	826	445	272
105372226	0	0	0	0	1	0	3
107985149	0	1	0	0	0	0	0
4772	65	120	53	137	120	96	170
107985163	0	1	2	3	0	4	0
101927897	6	26	11	17	20	5	27
107985162	2	0	0	9	0	1	1
102723506	5	2	2	3	1	0	5
284240	0	3	1	0	4	0	4
105372228	4	0	6	2	4	1	2
284241	2	0	2	1	4	0	1
9150	476	557	438	427	626	643	345
105376875	0	2	0	0	0	0	2
26251	129	123	98	134	162	192	102
80148	363	406	235	430	384	472	275
440498	207	252	314	685	356	310	321
10907	558	620	497	683	784	880	380
79863	482	501	312	409	457	550	218
100506070	33	41	17	11	35	19	13
22850	408	530	599	357	445	364	373
100130522	16	35	25	14	10	8	4
84552	77	175	80	157	139	133	56
375690	113	171	160	123	154	108	135
105376912	4	1	1	0	0	0	1
100422919	1	0	0	0	0	0	0
641702	1	4	2	0	0	1	0
81099	0	1	0	0	0	0	0
399844	28	59	92	29	75	71	95
101928344	49	72	110	53	147	49	99
107985295	3	1	7	3	7	1	5
8612	258	554	10	138	180	255	107
54531	418	523	530	371	625	661	517
51298	2	0	2	0	0	2	5
126567	1	26	3	0	18	23	0
25759	63	227	218	27	139	221	37
284451	1	13	7	3	8	2	0
8174	38	42	7	16	12	19	2
105372232	3	11	3	2	11	1	0
91978	155	180	68	167	121	235	60
997	650	637	771	1320	837	1020	890
3004	27	15	10	15	38	41	4
105372233	10	14	14	10	12	9	10
682	8954	9828	14957	12864	12113	17715	12128
610	7	15	6	2	14	6	41
107987266	5	3	1	2	7	8	11
5442	447	752	609	395	639	646	384
105372234	0	3	2	3	0	5	2
27006	2	4	16	3	10	1	7
55658	405	461	581	478	585	595	490
10272	362	700	34774	21534	766	1809	18581
400668	91	24	1	6	12	22	2
5064	924	1381	382	434	948	1658	401
126353	23	45	27	195	69	11	463
101928450	11	10	1	27	4	9	2
107985343	59	28	12	46	67	41	7
5725	3244	3812	4336	2901	4457	3125	2706
100616459	0	2	1	0	1	0	1
79948	727	701	957	852	966	1080	658
100422854	1	0	1	0	0	0	0
566	1	1	4	1	1	3	3
5657	1	0	0	0	2	0	0
1991	38	40	4	39	6	17	19
1675	2688	2566	124	1518	2823	2916	347
10025	801	1241	706	473	1072	1003	470
101954271	0	0	0	0	0	0	0
91300	735	1004	557	860	878	960	733
84634	0	0	20	69	0	0	58
1820	448	486	5715	3383	952	709	2860
57418	354	369	468	393	345	429	250
116444	67	67	80	90	136	138	80
105372235	10	19	12	13	30	28	17
91304	2249	3021	2406	2181	3405	3408	1940
103625684	0	0	0	0	0	0	0
1265	2949	2783	1271	2320	2714	3443	2245
10347	635	779	483	854	1044	795	450
23526	1292	862	2259	1595	1269	1501	1117
5434	1406	1440	1269	1327	1546	2111	906
2879	3719	2896	2936	4746	5031	7250	2893
22904	1644	2340	795	1736	2617	2087	2049
102723798	4	16	9	18	26	11	22
102725180	29	43	7	67	84	27	78
6794	722	852	800	670	907	938	452
255057	33	41	26	13	37	27	27
513	383	490	355	330	432	619	149
102723811	9	15	6	5	10	2	2
90007	1205	1620	1240	1222	1780	1547	1161
107985303	7	15	3	5	38	8	5
105372236	0	4	6	1	2	2	0
148046	67	85	78	50	109	57	39
1153	6233	6764	4351	4617	7012	6693	2274
55009	344	375	312	532	440	664	256
1943	0	1	4	0	1	0	0
84939	1000	1506	660	761	1255	1313	625
100189306	0	1	1	2	4	0	0
100189195	0	0	0	0	0	0	0
374291	539	468	479	653	499	624	261
2593	65	54	132	101	21	70	54
26528	1557	1694	2145	1822	2626	2247	1417
6209	4690	5220	3577	4740	4570	7140	3560
10297	74	101	121	90	142	101	57
148223	249	350	215	277	285	312	159
54760	28	79	32	25	28	78	18
92840	52	121	351	28	25	78	33
339366	191	186	158	220	491	353	281
107985337	0	0	1	14	1	0	4
126520	4	6	5	24	0	6	5
399664	139	285	609	894	210	167	509
53615	1015	1206	2957	1707	1507	1688	1142
10975	1540	1144	816	2599	1237	1961	796
6929	468	783	693	607	591	567	536
390874	0	0	0	0	0	0	0
101928543	0	0	0	0	0	0	0
148229	70	36	18	56	57	96	49
57455	498	803	1319	458	740	610	542
100302210	36	52	67	25	48	33	35
100288123	69	107	109	39	67	76	50
83855	185	303	266	267	324	256	314
81926	1250	1390	1390	1276	1305	1325	694
113178	924	1404	1217	726	1019	1130	770
113179	32	70	77	65	73	78	50
105372238	2	0	0	1	0	0	0
1455	1171	1302	1052	1112	1521	1390	775
255193	1	3	1	6	1	1	1
55643	1227	1901	1132	618	1162	1338	662
107985278	0	3	8	5	1	1	1
2872	1690	3075	2991	1350	1936	1877	1107
126308	1293	1439	1210	1159	1552	1673	1303
113177	47	51	30	32	41	49	42
8943	3022	4767	2949	2135	5138	3849	2283
84444	667	1031	2797	641	1202	715	897
55111	467	450	508	655	557	603	291
100302283	1	4	0	2	2	5	2
102466736	88	78	70	87	102	68	48
8175	682	893	1070	477	827	1008	584
268	4	4	5	5	6	18	6
100423031	2	1	1	0	1	4	0
126306	0	0	0	1	0	0	0
105372240	0	0	0	0	2	0	0
4946	5259	4398	3947	8845	6836	10722	5534
374872	5	9	4	10	24	26	6
645191	8	5	26	11	5	4	4
101928572	0	1	5	1	5	5	1
51690	466	545	546	740	571	685	320
56928	1008	1414	1378	655	993	1009	530
360200	76	104	53	72	64	57	48
26517	541	654	471	592	498	728	272
84823	1087	1409	2737	838	944	830	836
102466806	1	1	1	0	0	0	0
101928602	1	1	3	0	0	0	0
4616	525	403	135	2170	578	851	2014
2788	117	128	52	51	73	131	33
102465838	0	0	0	0	0	0	0
148252	9	111	15	27	3	7	44
29985	331	345	268	335	310	436	198
6449	1189	1430	1422	807	1238	1465	751
7064	521	680	1392	523	484	569	419
115196	118	95	522	89	111	68	57
148254	284	366	101	162	311	162	71
80032	63	28	0	14	40	22	2
126295	131	141	99	162	148	119	89
101928631	18	21	22	17	16	14	15
58492	70	98	118	119	81	93	52
79816	222	121	135	667	953	534	508
7089	1169	1445	263	793	2024	2124	831
166	8052	6839	5881	12565	11995	17400	6447
105372242	0	0	2	0	2	5	2
2767	1664	1870	1637	1307	2346	1921	1225
2769	265	119	50	366	263	198	532
100996351	37	16	4	39	33	33	64
8698	56	28	0	22	48	50	16
56926	845	1076	875	892	2037	1685	750
60680	4	1	6	4	1	5	4
105372244	0	1	1	0	0	0	0
4782	1738	3542	287	820	2689	1822	891
284422	39	13	0	7	17	56	0
105372246	4	4	0	1	23	10	1
83475	125	167	81	129	161	168	59
105372245	17	31	16	15	32	37	15
51343	815	979	1376	574	1085	1056	628
126321	1560	1540	3634	2444	3421	2608	1906
100128569	413	434	603	409	724	342	416
10362	1561	1523	4738	1926	1658	1688	1021
126326	83	115	20	52	225	134	56
6915	191	82	42	200	626	441	78
404665	94	159	96	98	145	149	83
58509	332	431	303	277	472	433	244
23396	3216	2839	973	2172	7971	6761	2527
27134	124	236	578	76	131	41	88
9546	276	355	354	279	306	290	181
105372248	0	0	0	0	0	0	1
116541	533	321	229	709	354	704	227
84839	0	0	0	0	0	0	0
4145	80	113	8	141	578	310	74
23217	0	3	0	5	5	6	1
85300	4	8	3	1	0	2	0
27231	0	0	1	0	0	0	1
1613	666	746	708	758	717	967	780
693222	11	23	21	15	13	20	15
1938	46694	66111	25676	23841	42367	44000	24516
26812	0	3	1	2	1	0	5
51588	366	538	646	308	410	444	302
51341	1263	1565	1011	953	1849	1517	1004
5605	1594	1658	1222	1273	1684	2306	1026
84699	0	2	0	3	1	0	0
51548	287	327	257	354	308	421	236
170961	52	102	203	345	132	75	206
10148	95	47	13810	5392	200	109	3620
55702	340	283	446	314	292	357	273
56961	1	1	8	0	0	2	1
126259	305	78	9	87	364	372	17
79187	36	11	18	13	77	30	2
55620	127	194	111	157	161	283	126
84954	200	210	136	137	219	323	99
6455	1611	1735	1795	2537	1934	1971	2503
10036	527	484	647	404	525	584	332
107985297	4	0	0	1	0	8	1
80700	2208	1919	1259	2223	2360	2735	1338
100616371	1	2	3	1	3	1	0
84717	869	1009	780	677	896	1191	564
729359	49	93	28	28	56	34	28
440503	48	16	14	15	10	14	20
116844	124	141	142	144	61	52	130
10501	192	363	120	108	336	274	136
105372249	2	1	0	0	4	0	0
126282	305	247	815	154	288	397	154
56005	3151	2206	2192	6124	5723	5696	1755
91039	1445	1884	1092	1364	2211	1582	1233
100131094	202	252	151	204	288	200	147
105372250	9	3	0	7	4	5	3
7197	0	0	0	0	0	0	0
100189416	2	2	0	1	3	3	0
284424	1	0	0	1	0	0	0
407045	0	0	0	0	0	0	0
55527	533	727	876	439	618	602	518
148022	231	302	67	194	267	275	295
10226	1074	1208	1779	2053	1406	1493	2087
645432	131	99	137	121	137	92	185
29128	154	140	261	126	124	150	143
100616337	0	0	0	0	0	0	0
23030	1061	1698	1739	1091	2089	1019	1447
5802	939	1997	476	996	1713	1004	961
105372253	1	0	0	0	2	3	3
105372252	0	0	0	2	0	0	0
148066	0	0	0	0	0	0	0
257000	13	9	2850	519	14	16	571
9667	3059	4051	1478	1904	4216	3235	1375
6294	2557	2772	2080	2009	3530	3233	1622
107985320	5	21	15	6	13	17	2
125988	500	387	211	839	463	678	269
374875	59	76	28	67	60	88	51
25873	3298	2667	1674	3532	2481	4407	1538
9361	1099	1337	1804	1102	1373	1444	1055
257062	11	2	4	0	3	0	6
163154	41	64	58	25	35	44	12
56931	289	393	340	237	337	498	226
4902	8	17	5	5	4	2	0
2528	19	22	0	0	19	10	2
2525	21	30	2	20	118	6	70
101928844	0	3	0	0	0	1	0
2527	5	3	5	9	3	4	4
126328	1370	1230	1088	1517	1176	1894	827
400673	142	190	177	82	182	112	44
828	1286	1518	202	224	951	571	118
8498	904	1084	719	731	1091	1320	612
100128568	6	10	2	3	9	0	2
5990	108	93	23	117	119	99	246
105372255	5	1	11	2	10	3	1
81616	9	7	148	14	12	6	4
4298	1905	2122	8229	1876	5516	4112	1719
125981	12	3	7	12	20	31	7
8192	665	508	321	702	790	934	369
84266	370	333	318	516	413	502	164
5623	2	9	7	1	9	1	0
2962	1565	1943	1002	1322	1935	2171	1039
102465533	0	0	0	0	0	0	0
102465473	0	1	0	0	0	0	0
390877	10	13	6	3	11	10	3
8570	1817	2533	3107	1481	2433	2183	1559
100500888	148	194	214	93	187	120	134
284427	4	3	6	4	10	2	6
79085	292	666	132	64	360	234	83
92359	190	346	182	14	169	61	17
79958	658	573	225	242	717	501	258
10382	0	7	0	0	0	1	0
8744	2	3	9	8	5	0	8
970	0	1	0	1	3	0	0
8740	70	264	5	132	400	552	42
718	14794	35599	39	10409	35888	88011	2320
56927	1183	1379	704	1123	1443	1665	727
102465474	1	6	1	1	1	4	0
9322	1523	1946	1142	2452	2452	2331	2188
107985302	192	133	107	163	219	159	146
10045	400	670	528	880	620	177	722
7409	537	295	170	655	388	623	317
2015	24	22	2	6	8	78	16
105372256	3	1	1	0	0	3	0
326342	64	40	0	42	25	7	167
497049	0	0	0	0	0	0	0
112268245	0	0	0	0	0	0	0
729458	1	0	0	0	0	1	0
284428	1	0	0	0	0	0	0
653656	0	0	0	0	0	1	0
125997	1	0	0	0	0	0	0
653657	0	0	0	0	0	0	0
79230	206	209	144	231	238	176	108
3643	3413	1647	2660	2775	5659	4667	3360
23370	868	1080	546	804	1191	1170	1272
107985284	6	2	1	0	6	6	5
92960	48	65	28	87	52	85	4
374877	2	2	1	0	4	2	1
105372261	35	55	27	60	64	93	52
140467	474	670	207	308	534	680	339
57192	535	522	419	967	1013	1664	803
10908	891	1323	789	1130	1340	1330	1371
57662	118	263	118	34	148	58	38
102465475	1	1	1	0	1	0	0
56949	737	913	1015	577	855	953	503
100131801	326	266	251	716	299	460	224
126006	12	17	30	28	46	26	24
6813	952	1169	1449	1422	998	942	1232
56729	0	1	22	10	4	0	6
199675	11	0	2	20	0	0	112
126003	290	298	154	464	291	423	152
2208	7	8	1	13	4	5	5
105372262	0	0	0	0	0	2	0
339390	1	17	1	42	13	16	15
30835	404	379	1	1615	1303	239	399
10332	34	80	283	32	71	92	2
105372263	0	14	70	0	5	5	14
440508	19	11	30	115	56	22	19
115704	583	857	416	675	703	589	338
80164	38	58	3	7	19	15	0
388499	0	0	1	1	1	1	3
80131	74	121	131	23	68	39	45
5609	714	876	828	599	890	736	554
100507588	14	5	6	20	4	2	11
6618	245	336	104	285	293	487	139
404217	56	66	3	28	167	237	31
10469	559	587	437	482	659	678	223
1994	1288	1467	1110	1163	1762	1458	986
105372266	8	7	5	7	8	11	1
6370	1	0	7	5	1	1	0
84467	3	7	3	0	0	0	2
79603	403	376	106	291	560	656	156
107985282	0	3	6	2	7	1	1
51293	266	317	2505	409	332	438	144
4701	456	390	333	464	400	616	194
6234	1613	2079	582	855	1857	2931	753
256949	197	203	168	352	347	628	59
51129	11	33	1123	1135	64	63	866
100507567	239	232	251	301	308	351	173
100847049	0	0	1	0	0	0	0
9230	1239	1555	1465	1135	1705	1877	949
51257	360	391	184	817	660	789	460
4670	2743	3077	2745	2132	3220	3398	1803
84106	32	35	29	25	25	53	59
84330	152	199	141	125	173	270	114
4542	603	544	159	835	1113	1037	1108
81794	503	561	307	134	648	546	53
105372267	0	0	0	0	1	0	0
107983991	305	190	0	57	301	72	9
284382	27	15	1	1	32	32	0
284383	14	5	2	1	3	13	2
148156	675	584	293	742	772	548	392
85509	0	0	0	0	0	0	0
94025	4433	18937	44	420	6647	730	181
125963	0	0	1	0	0	0	0
390882	0	0	0	0	0	1	0
125962	0	0	0	0	0	0	0
390883	0	0	0	0	0	0	0
57693	813	907	507	697	1089	856	505
162998	1	0	1	0	0	34	0
125958	1	0	0	0	0	0	0
26648	0	0	0	0	0	0	0
374879	176	173	65	114	216	92	101
84527	279	457	147	357	475	371	116
100529215	67	107	66	66	111	102	29
7730	56	80	54	41	81	78	22
112268250	7	12	2	7	9	4	1
10781	1027	1041	375	616	1135	954	491
105372269	21	11	18	7	9	15	2
147741	0	0	18	4	2	1	4
105372268	0	3	0	2	6	1	4
79088	435	492	350	374	575	366	273
101928238	12	15	6	22	7	16	10
7675	509	627	396	496	751	481	332
105376914	0	0	0	0	0	0	0
93134	1017	959	515	1014	1219	787	427
284385	94	85	17	136	87	118	41
54811	914	1114	404	943	1229	712	510
729648	32	22	11	41	49	13	4
105372270	18	6	8	38	16	11	0
162993	287	342	135	230	319	237	81
100505555	13	7	3	12	8	16	9
54850	398	415	462	391	527	579	284
59286	727	470	469	1488	792	1424	425
100996288	1	0	0	0	3	3	0
5300	1273	934	536	1221	1158	1585	507
93145	18	26	145	19	44	55	5
50509	779	1286	957	383	1096	673	90
50700	0	0	0	0	0	0	1
100847093	0	0	0	0	0	0	0
388503	0	0	0	0	0	1	0
55337	931	792	178	549	1212	1439	557
83854	241	185	92	137	297	370	139
56342	322	300	200	280	324	317	213
692312	404	386	258	396	408	455	230
692229	0	0	0	0	1	0	1
100113382	0	0	0	0	0	0	0
5032	150	169	112	159	167	200	78
8666	2793	2683	2096	2561	2812	3538	1477
1786	1400	1847	5494	1126	1708	1385	1338
9294	441	640	1015	428	438	495	404
100422925	8	2	1	2	1	2	2
51073	501	615	690	455	544	710	226
105372272	0	0	0	0	0	0	5
3383	439	502	134	1307	800	933	3250
3386	3	2	42	1	1	3	6
7087	1	1	43	13	1	1	39
100125288	52	50	29	35	32	28	32
112812	234	182	69	340	245	359	84
125950	733	1019	872	485	901	1078	632
3385	428	303	86	292	541	597	171
7297	1727	1972	1148	1383	2027	1937	954
11140	3817	3600	2335	5356	4026	4390	3136
100302213	343	356	215	422	330	311	246
5141	595	632	132	365	642	609	432
9817	961	1091	540	628	1067	1146	493
53637	3	11	52	25	3	9	11
84971	259	355	308	204	266	289	157
100302226	0	3	1	0	2	2	0
65095	872	1023	499	533	921	911	368
1032	138	95	44	67	73	137	65
10053	484	1017	691	365	473	218	458
57153	4214	3891	6512	7226	7680	8273	5701
147727	277	195	203	341	211	200	55
3609	4270	5223	5282	3677	5570	4123	3028
81890	641	634	270	442	498	691	133
1785	2632	3055	2441	3597	3226	2694	2905
693223	0	0	0	0	0	0	0
100616425	0	0	0	0	0	0	0
406976	4	2	0	3	10	3	3
102466737	2	1	2	5	7	2	2
11018	488	358	529	886	560	657	378
255809	20	16	41	55	27	17	45
10498	1136	1427	1482	1329	1379	1283	1253
78992	806	924	1399	1280	915	1007	729
90580	90	109	131	148	163	150	74
6597	1710	2769	2089	1389	2625	2164	1366
115271120	44	51	40	88	219	52	82
3949	2200	2106	1916	4427	9529	3737	3430
102465534	1	0	0	0	0	0	0
147841	68	70	113	77	75	116	46
25959	8351	6005	1097	4682	14503	9483	3220
57572	734	1366	401	423	1586	1246	299
105372273	27	58	16	17	61	40	14
55908	0	6	0	0	11	5	0
26526	3	1	0	1	0	0	2
105372274	0	0	0	1	0	0	1
9545	513	778	391	351	624	449	306
374882	703	887	418	667	807	1013	359
126075	404	378	94	448	485	608	167
64748	419	573	251	440	764	753	372
126074	79	84	70	67	84	104	39
2057	859	752	375	746	1692	1128	437
57139	2036	2231	598	1853	4496	2325	1094
115948	357	389	328	341	579	603	317
5589	3863	5474	4934	3339	5850	6287	3791
1995	1	1	0	1	0	3	15
115950	79	61	63	73	92	98	45
102465856	0	1	2	0	0	0	1
51295	324	337	205	215	267	311	100
1264	322	608	168	97	169	305	33
84337	498	588	406	640	647	886	361
54	552	247	419	725	518	677	1088
199692	359	378	221	330	463	308	139
664709	170	201	199	133	170	197	114
401898	5	21	37	10	26	9	7
55552	288	246	286	511	245	233	365
126068	703	490	231	854	591	438	176
126069	60	66	65	77	80	64	64
126070	430	609	1095	661	502	310	354
90594	230	152	316	403	211	233	142
7620	109	200	218	189	204	130	115
90592	628	481	415	614	610	522	280
284390	141	119	196	231	153	126	97
101928464	66	52	42	70	54	70	28
163059	237	302	190	206	224	165	72
729747	9	11	49	11	2	9	20
284391	460	597	163	211	511	316	111
388507	103	111	106	66	106	83	39
105372275	18	22	10	15	23	12	12
100529855	91	87	55	112	106	122	49
7568	62	55	40	80	74	86	34
90589	56	69	41	48	80	40	20
7695	289	233	185	363	263	202	169
100289333	7	5	2	1	2	4	2
107984139	15	14	6	8	10	7	8
51710	983	1072	434	838	1201	1044	440
147837	89	73	5	102	64	123	22
79973	85	85	26	88	93	72	21
90576	198	180	261	218	160	127	121
10224	124	245	154	184	147	119	96
163051	99	172	56	74	116	67	43
163050	286	316	185	337	325	300	120
105372278	6	7	2	7	0	3	9
57474	177	232	81	115	236	211	106
163049	839	924	580	789	1230	869	628
105372279	33	35	19	36	46	52	22
4125	1632	1838	798	2367	1926	3239	2458
84292	538	514	455	576	724	902	282
51398	577	546	457	631	835	1066	316
1725	728	759	794	817	819	802	497
105372280	2	1	0	0	1	0	1
84261	115	153	87	77	89	112	31
30000	1524	2043	1244	1141	2216	1685	1127
106633804	7	2	1	0	2	2	2
26810	0	2	0	2	1	1	1
79002	2442	1879	1821	3967	2364	3093	1430
439	1340	1124	672	1324	1189	1566	608
54831	2	0	2	2	0	0	1
29911	881	1422	1677	625	793	549	557
100847071	0	0	0	0	0	0	0
3726	1488	1918	779	2395	1812	3959	6079
7001	1288	2050	1956	943	1184	1353	844
10535	211	155	224	218	139	232	105
83546	0	0	0	0	0	0	1
105372281	0	0	0	0	0	0	1
22983	12	7	7	1	1	0	3
102466196	0	0	0	0	0	0	0
1777	812	684	801	1675	1054	1558	1282
10661	1	0	105	0	6	4	0
2639	534	507	227	255	333	567	70
256126	34	56	29	21	41	32	3
100847016	0	0	0	0	0	0	0
2193	933	1036	1072	879	1092	1219	525
106144598	100	119	119	66	100	101	48
811	26052	25131	31979	27922	32672	32192	14604
102466659	55	70	71	41	59	55	25
5886	1310	1268	1412	1304	1745	1926	1195
90480	594	555	497	822	658	1081	425
199699	1	2	0	0	1	0	0
4784	653	1338	319	168	529	612	138
107985286	1	1	0	0	0	0	0
4066	274	287	165	224	222	377	152
105372282	74	65	44	75	76	87	42
55621	562	641	389	425	696	679	293
112939	1089	1448	1504	984	1703	1463	936
8677	620	479	354	681	503	679	303
9592	758	729	2300	813	905	1446	1244
107985288	0	0	1	0	2	0	0
773	11	21	36	6	5	15	30
105372283	0	0	0	0	0	0	0
107985287	0	0	0	0	0	0	0
105372284	0	0	0	0	0	0	0
81576	793	948	706	668	970	1056	469
84245	1074	840	829	457	1001	607	413
28974	1225	895	420	1733	1154	1814	733
65249	106	205	187	220	198	223	502
